Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+3.402000	+26.820000	+1.401314	+0.561814	+4941.815892	+0.000000	+5.404013	-5.404009	+1539.744313	
+3.404000	+26.820000	+1.410073	+0.484036	+5006.873372	+0.000000	+5.124565	-5.124572	+1532.677658	
+3.406000	+26.820000	+1.419044	+0.397996	+5061.594435	+0.000000	+4.832120	-4.832120	+1545.138836	
+3.408000	+26.820000	+1.428073	+0.309036	+5104.352424	+0.000000	+4.543321	-4.543321	+1574.583343	
+3.410000	+26.820000	+1.436757	+0.223424	+5130.772785	+0.000000	+4.268175	-4.268173	+1612.563229	
+3.412000	+26.820000	+1.444784	+0.142290	+5117.324966	+0.000000	+4.012828	-4.012831	+1653.659982	
+3.414000	+26.820000	+1.451922	+0.067944	+5050.654101	+0.000000	+3.783248	-3.783245	+1695.945303	
+3.416000	+26.820000	+1.458024	+0.002023	+4904.142533	+0.000000	+3.587063	-3.587063	+1732.495357	
+3.418000	+26.820000	+1.463139	-0.053724	+4666.574123	+0.000000	+3.433721	-3.433721	+1760.458379	
+3.420000	+26.820000	+1.467393	-0.097313	+4370.533645	+0.000000	+3.336004	-3.336005	+1773.800694	
+3.422000	+26.820000	+1.470912	-0.125363	+4071.555096	+0.000000	+3.307639	-3.307639	+1769.394406	
+3.424000	+26.820000	+1.473850	-0.134760	+3814.739343	+0.000000	+3.356298	-3.356297	+1752.165272	
+3.426000	+26.820000	+1.476392	-0.123643	+3637.226345	+0.000000	+3.480094	-3.480094	+1731.453524	
+3.428000	+26.820000	+1.478713	-0.092555	+3558.970077	+0.000000	+3.669404	-3.669406	+1714.880586	
+3.430000	+26.820000	+1.481123	-0.044417	+3582.127729	+0.000000	+3.908468	-3.908468	+1709.016435	
+3.432000	+26.820000	+1.484036	+0.016391	+3679.443349	+0.000000	+4.178281	-4.178291	+1717.461962	
+3.434000	+26.820000	+1.487816	+0.084587	+3792.046978	+0.000000	+4.459818	-4.459828	+1741.006539	
+3.436000	+26.820000	+1.492848	+0.154713	+3924.172248	+0.000000	+4.738355	-4.738355	+1774.583314	
+3.438000	+26.820000	+1.499151	+0.222929	+4061.641135	+0.000000	+5.009117	-5.009117	+1808.048692	
+3.440000	+26.820000	+1.506726	+0.287072	+4194.757613	+0.000000	+5.266556	-5.266555	+1842.057694	
+3.442000	+26.820000	+1.515374	+0.346411	+4325.057353	+0.000000	+5.507208	-5.507209	+1873.770696	
+3.444000	+26.820000	+1.524844	+0.399883	+4450.073016	+0.000000	+5.726797	-5.726798	+1898.461822	
+3.446000	+26.820000	+1.534934	+0.446494	+4567.277819	+0.000000	+5.919172	-5.919173	+1914.379216	
+3.448000	+26.820000	+1.545341	+0.485308	+4675.124140	+0.000000	+6.077063	-6.077063	+1919.174301	
+3.450000	+26.820000	+1.555761	+0.514494	+4772.866855	+0.000000	+6.187281	-6.187281	+1904.488333	
+3.452000	+26.820000	+1.565933	+0.531198	+4860.401222	+0.000000	+6.238176	-6.238176	+1871.646879	
+3.454000	+26.820000	+1.575190	+0.534399	+4938.405653	+0.000000	+6.224105	-6.224105	+1827.877747	
+3.456000	+26.820000	+1.583412	+0.521474	+5008.139050	+0.000000	+6.145026	-6.145026	+1780.158528	
+3.458000	+26.820000	+1.590251	+0.494914	+5070.851003	+0.000000	+6.007737	-6.007738	+1737.279385	
+3.460000	+26.820000	+1.595795	+0.455136	+5127.631170	+0.000000	+5.822975	-5.822965	+1704.672131	
+3.462000	+26.820000	+1.600220	+0.405732	+5178.939613	+0.000000	+5.605204	-5.605204	+1687.466527	
+3.464000	+26.820000	+1.603761	+0.349495	+5224.650919	+0.000000	+5.369932	-5.369918	+1687.379395	
+3.466000	+26.820000	+1.606733	+0.289999	+5263.992243	+0.000000	+5.132108	-5.132108	+1703.899137	
+3.468000	+26.820000	+1.609357	+0.230558	+5294.197065	+0.000000	+4.903595	-4.903595	+1733.100624	
+3.470000	+26.820000	+1.611817	+0.173843	+5302.055898	+0.000000	+4.688868	-4.688867	+1765.456721	
+3.472000	+26.820000	+1.614325	+0.120660	+5281.412358	+0.000000	+4.493369	-4.493369	+1801.112802	
+3.474000	+26.820000	+1.617198	+0.072090	+5227.979626	+0.000000	+4.322620	-4.322621	+1835.090741	
+3.476000	+26.820000	+1.620751	+0.029789	+5141.294614	+0.000000	+4.181630	-4.181630	+1864.384781	
+3.478000	+26.820000	+1.625305	-0.006260	+5003.805624	+0.000000	+4.075789	-4.075789	+1887.832759	
+3.480000	+26.820000	+1.631152	-0.034525	+4828.116163	+0.000000	+4.009964	-4.009963	+1904.580156	
+3.482000	+26.820000	+1.638215	-0.053471	+4639.622390	+0.000000	+3.991310	-3.991306	+1910.753445	
+3.484000	+26.820000	+1.646370	-0.062134	+4466.437339	+0.000000	+4.024472	-4.024475	+1908.063793	
+3.486000	+26.820000	+1.655433	-0.059213	+4331.866725	+0.000000	+4.109909	-4.109909	+1901.009090	
+3.488000	+26.820000	+1.665143	-0.044359	+4253.747696	+0.000000	+4.243142	-4.243141	+1894.221248	
+3.490000	+26.820000	+1.675328	-0.019175	+4236.403885	+0.000000	+4.415712	-4.415756	+1891.685073	
+3.492000	+26.820000	+1.685805	+0.014575	+4264.108553	+0.000000	+4.617228	-4.617227	+1897.794915	
+3.494000	+26.820000	+1.696344	+0.054423	+4315.354073	+0.000000	+4.835025	-4.835031	+1911.430878	
+3.496000	+26.820000	+1.706615	+0.097433	+4386.875140	+0.000000	+5.060594	-5.060595	+1931.714293	
+3.498000	+26.820000	+1.716229	+0.141942	+4472.632461	+0.000000	+5.288133	-5.288155	+1953.793476	
+3.500000	+26.820000	+1.724878	+0.186958	+4565.182730	+0.000000	+5.512907	-5.512920	+1977.736100	
+3.502000	+26.820000	+1.732393	+0.231601	+4657.849981	+0.000000	+5.730164	-5.730165	+2001.225492	
+3.504000	+26.820000	+1.738772	+0.275155	+4744.576043	+0.000000	+5.934927	-5.934927	+2021.118804	
+3.506000	+26.820000	+1.744172	+0.316206	+4826.384613	+0.000000	+6.122524	-6.122525	+2035.237434	
+3.508000	+26.820000	+1.748820	+0.353786	+4902.537110	+0.000000	+6.288490	-6.288478	+2041.500373	
+3.510000	+26.820000	+1.752815	+0.387300	+4972.103843	+0.000000	+6.427264	-6.427264	+2038.944868	
+3.512000	+26.820000	+1.756342	+0.414783	+5034.780986	+0.000000	+6.530613	-6.530597	+2023.928914	
+3.514000	+26.820000	+1.759551	+0.434606	+5090.895006	+0.000000	+6.590558	-6.590558	+1996.426487	
+3.516000	+26.820000	+1.762478	+0.445576	+5141.235073	+0.000000	+6.604058	-6.604036	+1962.463082	
+3.518000	+26.820000	+1.765881	+0.444170	+5187.234967	+0.000000	+6.571416	-6.571417	+1926.386754	
+3.520000	+26.820000	+1.769547	+0.437811	+5229.172415	+0.000000	+6.497205	-6.497206	+1893.761976	
+3.522000	+26.820000	+1.774200	+0.416530	+5269.180030	+0.000000	+6.387678	-6.387677	+1867.358660	
+3.524000	+26.820000	+1.780209	+0.387810	+5307.252076	+0.000000	+6.254498	-6.254498	+1853.893392	
+3.526000	+26.820000	+1.787278	+0.355678	+5343.311898	+0.000000	+6.105736	-6.105734	+1849.772729	
+3.528000	+26.820000	+1.795520	+0.316953	+5377.782149	+0.000000	+5.951633	-5.951633	+1857.731233	
+3.530000	+26.820000	+1.804704	+0.277581	+5409.863277	+0.000000	+5.799707	-5.799711	+1874.263333	
+3.532000	+26.820000	+1.814539	+0.238594	+5438.137715	+0.000000	+5.652638	-5.652636	+1893.531012	
+3.534000	+26.820000	+1.825094	+0.199742	+5455.053655	+0.000000	+5.514038	-5.514037	+1916.391771	
+3.536000	+26.820000	+1.835765	+0.164607	+5458.920788	+0.000000	+5.386977	-5.386977	+1941.603073	
+3.538000	+26.820000	+1.846543	+0.130436	+5446.266894	+0.000000	+5.274718	-5.274718	+1966.553702	
+3.540000	+26.820000	+1.856954	+0.100394	+5417.488123	+0.000000	+5.180453	-5.180453	+1990.450721	
+3.542000	+26.820000	+1.866617	+0.074674	+5373.656573	+0.000000	+5.106998	-5.106997	+2011.529635	
+3.544000	+26.820000	+1.875215	+0.054069	+5318.352404	+0.000000	+5.056740	-5.056740	+2029.404226	
+3.546000	+26.820000	+1.882568	+0.039201	+5256.998846	+0.000000	+5.031645	-5.031646	+2043.962895	
+3.548000	+26.820000	+1.888822	+0.030122	+5195.398703	+0.000000	+5.032915	-5.032915	+2055.629458	
+3.550000	+26.820000	+1.894075	+0.027420	+5141.144408	+0.000000	+5.060700	-5.060704	+2065.170931	
+3.552000	+26.820000	+1.898581	+0.030310	+5098.545989	+0.000000	+5.114155	-5.114153	+2073.578358	
+3.554000	+26.820000	+1.902570	+0.038689	+5071.190325	+0.000000	+5.190953	-5.190953	+2081.905453	
+3.556000	+26.820000	+1.906243	+0.052292	+5060.881768	+0.000000	+5.288209	-5.288201	+2091.109035	
+3.558000	+26.820000	+1.909694	+0.070559	+5067.460282	+0.000000	+5.402330	-5.402341	+2101.697782	
+3.560000	+26.820000	+1.913240	+0.091594	+5087.219834	+0.000000	+5.529603	-5.529603	+2114.195692	
+3.562000	+26.820000	+1.917249	+0.115282	+5118.169277	+0.000000	+5.666126	-5.666127	+2128.304022	
+3.564000	+26.820000	+1.922101	+0.140501	+5156.526268	+0.000000	+5.808831	-5.808830	+2143.641921	
+3.566000	+26.820000	+1.928110	+0.166346	+5198.793845	+0.000000	+5.954834	-5.954833	+2159.673993	
+3.568000	+26.820000	+1.935514	+0.191598	+5241.734741	+0.000000	+6.101534	-6.101534	+2175.295176	
+3.570000	+26.820000	+1.944159	+0.216446	+5283.443393	+0.000000	+6.246735	-6.246734	+2189.654070	
+3.572000	+26.820000	+1.953928	+0.239600	+5321.834350	+0.000000	+6.388412	-6.388400	+2201.736984	
+3.574000	+26.820000	+1.964572	+0.261320	+5355.373875	+0.000000	+6.524361	-6.524361	+2210.579887	
+3.576000	+26.820000	+1.975819	+0.281137	+5384.993270	+0.000000	+6.652549	-6.652548	+2215.592016	
+3.578000	+26.820000	+1.987543	+0.298584	+5411.316724	+0.000000	+6.770502	-6.770502	+2215.644047	
+3.580000	+26.820000	+1.999317	+0.314146	+5434.331553	+0.000000	+6.875415	-6.875414	+2210.672687	
+3.582000	+26.820000	+2.010997	+0.326313	+5454.528598	+0.000000	+6.963981	-6.963981	+2200.310789	
+3.584000	+26.820000	+2.021980	+0.335863	+5472.111137	+0.000000	+7.029610	-7.029610	+2180.429518	
+3.586000	+26.820000	+2.032005	+0.341033	+5487.911787	+0.000000	+7.070939	-7.070939	+2157.774161	
+3.588000	+26.820000	+2.040692	+0.342573	+5502.360225	+0.000000	+7.083453	-7.083429	+2128.469152	
+3.590000	+26.820000	+2.047972	+0.339536	+5516.225271	+0.000000	+7.066213	-7.066215	+2097.336768	
+3.592000	+26.820000	+2.053974	+0.331736	+5530.130427	+0.000000	+7.021446	-7.021445	+2068.469276	
+3.594000	+26.820000	+2.058934	+0.319542	+5544.502419	+0.000000	+6.952956	-6.952944	+2044.148822	
+3.596000	+26.820000	+2.063077	+0.303775	+5559.503975	+0.000000	+6.866396	-6.866397	+2026.927360	
+3.598000	+26.820000	+2.066669	+0.284984	+5575.229585	+0.000000	+6.768904	-6.768904	+2018.811075	
+3.600000	+26.820000	+2.069878	+0.264712	+5591.400077	+0.000000	+6.666923	-6.666916	+2018.997101	
+3.602000	+26.820000	+2.072999	+0.243577	+5607.167034	+0.000000	+6.565510	-6.565512	+2025.791571	
+3.604000	+26.820000	+2.076225	+0.223224	+5619.634545	+0.000000	+6.467551	-6.467550	+2036.353458	
+3.606000	+26.820000	+2.080017	+0.202957	+5628.097303	+0.000000	+6.375980	-6.375979	+2050.439453	
+3.608000	+26.820000	+2.084745	+0.183702	+5631.927623	+0.000000	+6.293832	-6.293832	+2067.032378	
+3.610000	+26.820000	+2.090752	+0.165642	+5630.575961	+0.000000	+6.223357	-6.223356	+2084.889068	
+3.612000	+26.820000	+2.098123	+0.149111	+5623.858718	+0.000000	+6.166324	-6.166324	+2103.161879	
+3.614000	+26.820000	+2.106809	+0.134342	+5611.945185	+0.000000	+6.124056	-6.124056	+2121.078501	
+3.616000	+26.820000	+2.116560	+0.121989	+5595.845706	+0.000000	+6.097458	-6.097458	+2138.045303	
+3.618000	+26.820000	+2.127176	+0.111787	+5576.297685	+0.000000	+6.087092	-6.087086	+2153.704760	
+3.620000	+26.820000	+2.138440	+0.104252	+5555.017630	+0.000000	+6.093173	-6.093174	+2168.010223	
+3.622000	+26.820000	+2.150083	+0.099595	+5533.875963	+0.000000	+6.115631	-6.115638	+2180.892668	
+3.624000	+26.820000	+2.161879	+0.097597	+5514.264796	+0.000000	+6.154171	-6.154171	+2192.735554	
+3.626000	+26.820000	+2.173483	+0.098455	+5497.982345	+0.000000	+6.207974	-6.207972	+2203.607047	
+3.628000	+26.820000	+2.184529	+0.102132	+5486.363293	+0.000000	+6.276158	-6.276158	+2213.967800	
+3.630000	+26.820000	+2.194540	+0.109027	+5480.927268	+0.000000	+6.357427	-6.357427	+2223.992213	
+3.632000	+26.820000	+2.203345	+0.118381	+5481.346327	+0.000000	+6.450143	-6.450144	+2233.782582	
+3.634000	+26.820000	+2.210891	+0.130507	+5487.783716	+0.000000	+6.552402	-6.552394	+2243.575970	
+3.636000	+26.820000	+2.217300	+0.144792	+5498.994567	+0.000000	+6.662001	-6.662004	+2252.895369	
+3.638000	+26.820000	+2.222926	+0.160509	+5513.316991	+0.000000	+6.776973	-6.776973	+2262.075792	
+3.640000	+26.820000	+2.227781	+0.178400	+5529.750545	+0.000000	+6.894744	-6.894859	+2269.909965	
+3.642000	+26.820000	+2.232194	+0.196176	+5545.809750	+0.000000	+7.015176	-7.015176	+2278.725232	
+3.644000	+26.820000	+2.236298	+0.214849	+5560.561683	+0.000000	+7.134409	-7.134410	+2283.585968	
+3.646000	+26.820000	+2.240319	+0.233336	+5572.619140	+0.000000	+7.252044	-7.252045	+2287.789213	
+3.648000	+26.820000	+2.244517	+0.251676	+5580.738243	+0.000000	+7.366524	-7.366523	+2289.543171	
+3.650000	+26.820000	+2.249302	+0.269104	+5584.608051	+0.000000	+7.476497	-7.476497	+2288.573402	
+3.652000	+26.820000	+2.255053	+0.285276	+5585.773566	+0.000000	+7.580901	-7.580901	+2284.750013	
+3.654000	+26.820000	+2.262026	+0.299852	+5584.708276	+0.000000	+7.678591	-7.678591	+2277.850875	
+3.656000	+26.820000	+2.270307	+0.312319	+5581.974842	+0.000000	+7.768197	-7.768199	+2268.188532	
+3.658000	+26.820000	+2.279723	+0.322822	+5577.952854	+0.000000	+7.848336	-7.848337	+2255.918615	
+3.660000	+26.820000	+2.290060	+0.330792	+5573.294245	+0.000000	+7.917376	-7.917375	+2240.958109	
+3.662000	+26.820000	+2.301152	+0.336244	+5568.455692	+0.000000	+7.973326	-7.973327	+2222.998677	
+3.664000	+26.820000	+2.312629	+0.339428	+5563.735074	+0.000000	+8.012194	-8.012194	+2199.790765	
+3.666000	+26.820000	+2.324338	+0.339070	+5560.038342	+0.000000	+8.036028	-8.036029	+2179.076504	
+3.668000	+26.820000	+2.336058	+0.336110	+5557.423294	+0.000000	+8.042991	-8.042991	+2156.097117	
+3.670000	+26.820000	+2.347317	+0.330788	+5556.077074	+0.000000	+8.033626	-8.033626	+2134.190272	
+3.672000	+26.820000	+2.357823	+0.322683	+5556.449638	+0.000000	+8.009426	-8.009426	+2114.574845	
+3.674000	+26.820000	+2.367135	+0.313196	+5558.222351	+0.000000	+7.973173	-7.973175	+2098.922776	
+3.676000	+26.820000	+2.375128	+0.302208	+5561.552855	+0.000000	+7.927663	-7.927662	+2087.442372	
+3.678000	+26.820000	+2.381795	+0.290779	+5566.073896	+0.000000	+7.874513	-7.874515	+2078.533071	
+3.680000	+26.820000	+2.387352	+0.278803	+5571.783455	+0.000000	+7.819524	-7.819521	+2077.486884	
+3.682000	+26.820000	+2.392027	+0.267092	+5578.361975	+0.000000	+7.764221	-7.764172	+2078.807408	
+3.684000	+26.820000	+2.396056	+0.255825	+5585.641183	+0.000000	+7.710665	-7.710665	+2083.196086	
+3.686000	+26.820000	+2.399642	+0.245183	+5592.794183	+0.000000	+7.662156	-7.662156	+2092.020258	
+3.688000	+26.820000	+2.402980	+0.235668	+5599.284930	+0.000000	+7.620239	-7.620243	+2103.056404	
+3.690000	+26.820000	+2.406312	+0.227245	+5605.104775	+0.000000	+7.586694	-7.586694	+2116.268660	
+3.692000	+26.820000	+2.409945	+0.220423	+5610.294482	+0.000000	+7.562930	-7.562929	+2130.981825	
+3.694000	+26.820000	+2.414350	+0.214603	+5614.966300	+0.000000	+7.549785	-7.549781	+2146.483205	
+3.696000	+26.820000	+2.419844	+0.210439	+5619.222646	+0.000000	+7.547851	-7.547852	+2162.467538	
+3.698000	+26.820000	+2.426700	+0.207146	+5623.149027	+0.000000	+7.557216	-7.557217	+2178.353850	
+3.700000	+26.820000	+2.435005	+0.204959	+5626.855523	+0.000000	+7.577875	-7.577876	+2194.050998	
+3.702000	+26.820000	+2.444455	+0.204504	+5630.531594	+0.000000	+7.609553	-7.609553	+2209.262099	
+3.704000	+26.820000	+2.454955	+0.204545	+5634.149162	+0.000000	+7.651764	-7.651765	+2223.777137	
+3.706000	+26.820000	+2.466212	+0.206064	+5637.836063	+0.000000	+7.704040	-7.704040	+2237.669061	
+3.708000	+26.820000	+2.478021	+0.208688	+5641.554741	+0.000000	+7.765673	-7.765673	+2250.649729	
+3.710000	+26.820000	+2.490115	+0.212536	+5645.235615	+0.000000	+7.835954	-7.835954	+2262.761810	
+3.712000	+26.820000	+2.502278	+0.217433	+5648.728107	+0.000000	+7.914098	-7.914098	+2273.902465	
+3.714000	+26.820000	+2.513990	+0.223836	+5651.792120	+0.000000	+7.999330	-7.999331	+2284.054011	
+3.716000	+26.820000	+2.525035	+0.231027	+5654.156425	+0.000000	+8.090768	-8.090766	+2293.042491	
+3.718000	+26.820000	+2.534828	+0.240251	+5655.176526	+0.000000	+8.187588	-8.187588	+2300.833516	
+3.720000	+26.820000	+2.543410	+0.250237	+5654.398025	+0.000000	+8.288691	-8.288693	+2307.004861	
+3.722000	+26.820000	+2.550673	+0.262024	+5650.776184	+0.000000	+8.393264	-8.393265	+2311.645394	
+3.724000	+26.820000	+2.556899	+0.274383	+5644.973965	+0.000000	+8.500196	-8.500198	+2314.228881	
+3.726000	+26.820000	+2.562291	+0.287659	+5636.994616	+0.000000	+8.608850	-8.608848	+2314.923050	
+3.728000	+26.820000	+2.567041	+0.301594	+5626.907349	+0.000000	+8.718190	-8.718190	+2313.495424	
+3.730000	+26.820000	+2.571331	+0.315865	+5614.949412	+0.000000	+8.827359	-8.827360	+2310.167015	
+3.732000	+26.820000	+2.575366	+0.330244	+5601.346763	+0.000000	+8.935399	-8.935399	+2304.830406	
+3.734000	+26.820000	+2.579335	+0.344662	+5586.322732	+0.000000	+9.041315	-9.041314	+2297.532493	
+3.736000	+26.820000	+2.583668	+0.358452	+5570.401655	+0.000000	+9.144047	-9.144048	+2288.280207	
+3.738000	+26.820000	+2.588694	+0.371834	+5553.711953	+0.000000	+9.242613	-9.242614	+2277.242034	
+3.740000	+26.820000	+2.594813	+0.383740	+5536.997662	+0.000000	+9.335857	-9.335857	+2264.414652	
+3.742000	+26.820000	+2.602260	+0.394194	+5520.562507	+0.000000	+9.422847	-9.422847	+2250.109560	
+3.744000	+26.820000	+2.610907	+0.403353	+5504.609822	+0.000000	+9.502416	-9.502417	+2234.325121	
+3.746000	+26.820000	+2.620647	+0.410271	+5489.856968	+0.000000	+9.573526	-9.573526	+2217.342890	
+3.748000	+26.820000	+2.631211	+0.415494	+5476.312404	+0.000000	+9.635356	-9.635355	+2199.502272	
+3.750000	+26.820000	+2.642440	+0.418679	+5464.327017	+0.000000	+9.686739	-9.686739	+2180.656051	
+3.752000	+26.820000	+2.653993	+0.420359	+5453.798358	+0.000000	+9.726641	-9.726650	+2160.975761	
+3.754000	+26.820000	+2.665742	+0.419825	+5445.173603	+0.000000	+9.751692	-9.751692	+2137.677932	
+3.756000	+26.820000	+2.677218	+0.417474	+5438.377548	+0.000000	+9.764570	-9.764570	+2118.287739	
+3.758000	+26.820000	+2.688186	+0.413029	+5433.677385	+0.000000	+9.765508	-9.765507	+2099.926164	
+3.760000	+26.820000	+2.698212	+0.407517	+5430.705231	+0.000000	+9.758934	-9.758933	+2087.801047	
+3.762000	+26.820000	+2.706915	+0.401666	+5429.159257	+0.000000	+9.745662	-9.745673	+2077.514023	
+3.764000	+26.820000	+2.714382	+0.395118	+5429.165745	+0.000000	+9.727059	-9.727058	+2069.608470	
+3.766000	+26.820000	+2.720375	+0.389536	+5429.893659	+0.000000	+9.705197	-9.705198	+2064.853039	
+3.768000	+26.820000	+2.725637	+0.382552	+5432.311152	+0.000000	+9.681900	-9.681900	+2063.002434	
+3.770000	+26.820000	+2.729831	+0.378318	+5434.518939	+0.000000	+9.659743	-9.659743	+2064.628423	
+3.772000	+26.820000	+2.733529	+0.372449	+5438.265389	+0.000000	+9.640229	-9.640228	+2068.836974	
+3.774000	+26.820000	+2.736845	+0.367995	+5442.281222	+0.000000	+9.626111	-9.626113	+2076.369434	
+3.776000	+26.820000	+2.739987	+0.364440	+5446.629502	+0.000000	+9.618364	-9.618364	+2085.724016	
+3.778000	+26.820000	+2.743223	+0.361995	+5451.095541	+0.000000	+9.618487	-9.618477	+2097.053572	
+3.780000	+26.820000	+2.747007	+0.360289	+5455.692949	+0.000000	+9.627234	-9.627233	+2109.456976	
+3.782000	+26.820000	+2.751663	+0.359953	+5459.988214	+0.000000	+9.645409	-9.645417	+2122.895303	
+3.784000	+26.820000	+2.757598	+0.360013	+5464.234964	+0.000000	+9.673270	-9.673269	+2136.698221	
+3.786000	+26.820000	+2.764926	+0.360917	+5468.152376	+0.000000	+9.710872	-9.710873	+2150.439275	
+3.788000	+26.820000	+2.773626	+0.362391	+5471.764509	+0.000000	+9.758075	-9.758074	+2163.967319	
+3.790000	+26.820000	+2.783453	+0.364809	+5474.809182	+0.000000	+9.814595	-9.814595	+2176.998819	
+3.792000	+26.820000	+2.794148	+0.367790	+5477.360149	+0.000000	+9.879935	-9.879935	+2189.280448	
+3.794000	+26.820000	+2.805688	+0.371224	+5479.372461	+0.000000	+9.953542	-9.953542	+2200.635572	
+3.796000	+26.820000	+2.817514	+0.376357	+5480.161479	+0.000000	+10.034740	-10.034743	+2210.941925	
+3.798000	+26.820000	+2.829557	+0.381447	+5480.367890	+0.000000	+10.122660	-10.122660	+2219.965610	
+3.800000	+26.820000	+2.841459	+0.387579	+5479.468088	+0.000000	+10.216719	-10.216719	+2227.771782	
+3.802000	+26.820000	+2.852795	+0.394608	+5477.431037	+0.000000	+10.315840	-10.315845	+2234.012768	
+3.804000	+26.820000	+2.863177	+0.402715	+5474.130353	+0.000000	+10.419254	-10.419243	+2238.866286	
+3.806000	+26.820000	+2.872267	+0.411992	+5469.474223	+0.000000	+10.525650	-10.525650	+2241.664657	
+3.808000	+26.820000	+2.880027	+0.422114	+5463.576510	+0.000000	+10.634160	-10.634160	+2242.899349	
+3.810000	+26.820000	+2.886602	+0.433110	+5456.417287	+0.000000	+10.743524	-10.743524	+2242.050183	
+3.812000	+26.820000	+2.892146	+0.444929	+5448.036639	+0.000000	+10.852564	-10.852571	+2239.266350	
+3.814000	+26.820000	+2.896943	+0.456857	+5438.842747	+0.000000	+10.960168	-10.960168	+2234.618943	
+3.816000	+26.820000	+2.901115	+0.469282	+5428.776767	+0.000000	+11.065429	-11.065431	+2228.376231	
+3.818000	+26.820000	+2.904911	+0.481264	+5418.418379	+0.000000	+11.167262	-11.167248	+2220.473264	
+3.820000	+26.820000	+2.908500	+0.493209	+5407.749154	+0.000000	+11.264743	-11.264745	+2211.086788	
+3.822000	+26.820000	+2.912162	+0.504491	+5397.196366	+0.000000	+11.357057	-11.357056	+2200.566894	
+3.824000	+26.820000	+2.916462	+0.514507	+5387.189055	+0.000000	+11.443429	-11.443429	+2188.960409	
+3.826000	+26.820000	+2.921559	+0.524595	+5377.177348	+0.000000	+11.523185	-11.523185	+2176.544686	
+3.828000	+26.820000	+2.927902	+0.532123	+5368.435702	+0.000000	+11.595540	-11.595540	+2163.373153	
+3.830000	+26.820000	+2.935552	+0.538243	+5360.627751	+0.000000	+11.660609	-11.660606	+2150.313728	
+3.832000	+26.820000	+2.944426	+0.542687	+5353.958230	+0.000000	+11.717675	-11.717666	+2136.838236	
+3.834000	+26.820000	+2.954291	+0.545554	+5348.465586	+0.000000	+11.766453	-11.766453	+2123.359902	
+3.836000	+26.820000	+2.964927	+0.546628	+5344.307558	+0.000000	+11.806920	-11.806920	+2110.279606	
+3.838000	+26.820000	+2.976162	+0.546302	+5341.368716	+0.000000	+11.839037	-11.839037	+2097.591556	
+3.840000	+26.820000	+2.987627	+0.544862	+5339.514903	+0.000000	+11.862956	-11.862955	+2085.606319	
+3.842000	+26.820000	+2.999163	+0.541811	+5338.989922	+0.000000	+11.879105	-11.879104	+2074.626357	
+3.844000	+26.820000	+3.010388	+0.537936	+5339.473696	+0.000000	+11.888355	-11.888351	+2065.146214	
+3.846000	+26.820000	+3.020891	+0.533476	+5340.870398	+0.000000	+11.891431	-11.891431	+2057.089433	
+3.848000	+26.820000	+3.030312	+0.528605	+5343.129724	+0.000000	+11.889617	-11.889618	+2051.033902	
+3.850000	+26.820000	+3.038413	+0.523985	+5345.957153	+0.000000	+11.884220	-11.884220	+2046.970621	
+3.852000	+26.820000	+3.045176	+0.519471	+5349.352560	+0.000000	+11.876618	-11.876618	+2044.980403	
+3.854000	+26.820000	+3.050781	+0.515323	+5353.135650	+0.000000	+11.868453	-11.868453	+2045.270839	
+3.856000	+26.820000	+3.055435	+0.511859	+5357.105248	+0.000000	+11.861338	-11.861332	+2047.806229	
+3.858000	+26.820000	+3.059381	+0.508768	+5361.316887	+0.000000	+11.856819	-11.856820	+2052.440772	
+3.860000	+26.820000	+3.062842	+0.506347	+5365.601579	+0.000000	+11.856598	-11.856598	+2059.272385	
+3.862000	+26.820000	+3.065986	+0.504910	+5369.745815	+0.000000	+11.861883	-11.861877	+2067.711269	
+3.864000	+26.820000	+3.069090	+0.504042	+5373.852023	+0.000000	+11.873752	-11.873754	+2077.534663	
+3.866000	+26.820000	+3.072483	+0.504237	+5377.610851	+0.000000	+11.893114	-11.893114	+2088.430002	
+3.868000	+26.820000	+3.076572	+0.505056	+5381.119912	+0.000000	+11.920489	-11.920489	+2099.963453	
+3.870000	+26.820000	+3.081758	+0.506403	+5384.269913	+0.000000	+11.956259	-11.956259	+2111.828622	
+3.872000	+26.820000	+3.088300	+0.508299	+5386.987419	+0.000000	+12.000508	-12.000509	+2123.693607	
+3.874000	+26.820000	+3.096226	+0.510624	+5389.264251	+0.000000	+12.053111	-12.053111	+2135.249284	
+3.876000	+26.820000	+3.105411	+0.513227	+5391.138104	+0.000000	+12.113776	-12.113781	+2146.263517	
+3.878000	+26.820000	+3.115664	+0.516220	+5392.536778	+0.000000	+12.182119	-12.182118	+2156.608986	
+3.880000	+26.820000	+3.126685	+0.519783	+5393.332500	+0.000000	+12.257372	-12.257372	+2165.829619	
+3.882000	+26.820000	+3.138308	+0.523596	+5393.630547	+0.000000	+12.338791	-12.338790	+2173.929819	
+3.884000	+26.820000	+3.150254	+0.528077	+5393.205368	+0.000000	+12.425500	-12.425500	+2180.693645	
+3.886000	+26.820000	+3.162179	+0.533048	+5392.078260	+0.000000	+12.516453	-12.516453	+2185.957889	
+3.888000	+26.820000	+3.173766	+0.538298	+5390.366039	+0.000000	+12.610631	-12.610633	+2189.670253	
