Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+11.164000	+26.820000	+20.088054	+0.036942	+2978.761277	+0.000000	+53.709806	-53.709806	+940.432472	
+11.166000	+26.820000	+20.092559	+0.036935	+2978.652031	+0.000000	+53.721728	-53.721728	+940.328720	
+11.168000	+26.820000	+20.097062	+0.036934	+2978.609052	+0.000000	+53.733655	-53.733655	+940.256396	
+11.170000	+26.820000	+20.101573	+0.036928	+2978.476734	+0.000000	+53.745581	-53.745581	+940.155255	
+11.172000	+26.820000	+20.106068	+0.036929	+2978.441754	+0.000000	+53.757515	-53.757515	+940.086115	
+11.174000	+26.820000	+20.110563	+0.036924	+2978.328933	+0.000000	+53.769453	-53.769452	+939.983362	
+11.176000	+26.820000	+20.115080	+0.036913	+2978.086290	+0.000000	+53.781392	-53.781393	+939.914001	
+11.178000	+26.820000	+20.119575	+0.036927	+2978.223373	+0.000000	+53.793340	-53.793338	+939.820447	
+11.180000	+26.820000	+20.124054	+0.036917	+2978.025049	+0.000000	+53.805301	-53.805301	+939.692814	
+11.182000	+26.820000	+20.128594	+0.036904	+2977.744566	+0.000000	+53.817254	-53.817253	+939.677112	
+11.184000	+26.820000	+20.133045	+0.036923	+2977.939095	+0.000000	+53.829228	-53.829227	+939.571214	
+11.186000	+26.820000	+20.137599	+0.036892	+2977.388376	+0.000000	+53.841206	-53.841206	+939.419218	
+11.188000	+26.820000	+20.142026	+0.036925	+2977.774407	+0.000000	+53.853190	-53.853190	+939.441161	
+11.190000	+26.820000	+20.146613	+0.036884	+2977.069178	+0.000000	+53.865182	-53.865182	+939.195203	
+11.192000	+26.820000	+20.151077	+0.036926	+2977.587502	+0.000000	+53.877129	-53.877142	+939.228587	
+11.194000	+26.820000	+20.155566	+0.036906	+2977.240822	+0.000000	+53.889212	-53.889216	+939.082587	
+11.196000	+26.820000	+20.160078	+0.036901	+2977.056802	+0.000000	+53.901216	-53.901213	+939.129129	
+11.198000	+26.820000	+20.164565	+0.036906	+2977.020484	+0.000000	+53.913235	-53.913234	+938.964283	
+11.200000	+26.820000	+20.169082	+0.036896	+2976.766311	+0.000000	+53.925267	-53.925266	+938.860659	
+11.202000	+26.820000	+20.173583	+0.036904	+2976.773830	+0.000000	+53.937304	-53.937302	+938.801980	
+11.204000	+26.820000	+20.178078	+0.036903	+2976.666224	+0.000000	+53.949353	-53.949354	+938.671900	
+11.206000	+26.820000	+20.182593	+0.036897	+2976.476329	+0.000000	+53.961401	-53.961401	+938.624355	
+11.208000	+26.820000	+20.187105	+0.036903	+2976.469186	+0.000000	+53.973457	-53.973457	+938.541965	
+11.210000	+26.820000	+20.191597	+0.036904	+2976.398044	+0.000000	+53.985502	-53.985508	+938.409089	
+11.212000	+26.820000	+20.196121	+0.036898	+2976.231833	+0.000000	+53.997593	-53.997592	+938.411491	
+11.214000	+26.820000	+20.200619	+0.036905	+2976.240457	+0.000000	+54.009652	-54.009651	+938.295148	
+11.216000	+26.820000	+20.205132	+0.036901	+2976.112992	+0.000000	+54.021720	-54.021720	+938.194637	
+11.218000	+26.820000	+20.209660	+0.036901	+2976.041083	+0.000000	+54.033774	-54.033777	+938.129572	
+11.220000	+26.820000	+20.214162	+0.036910	+2976.125960	+0.000000	+54.045878	-54.045875	+938.090794	
+11.222000	+26.820000	+20.218681	+0.036903	+2975.986041	+0.000000	+54.057920	-54.057922	+937.937923	
+11.224000	+26.820000	+20.223193	+0.036906	+2975.983362	+0.000000	+54.070005	-54.070005	+937.969633	
+11.226000	+26.820000	+20.227711	+0.036904	+2975.915688	+0.000000	+54.082070	-54.082070	+937.839341	
+11.228000	+26.820000	+20.232238	+0.036905	+2975.890038	+0.000000	+54.094136	-54.094136	+937.786287	
+11.230000	+26.820000	+20.236749	+0.036908	+2975.913925	+0.000000	+54.106202	-54.106202	+937.706007	
+11.232000	+26.820000	+20.241272	+0.036909	+2975.930959	+0.000000	+54.118264	-54.118264	+937.636435	
+11.234000	+26.820000	+20.245793	+0.036907	+2975.894981	+0.000000	+54.130319	-54.130315	+937.582010	
+11.236000	+26.820000	+20.250309	+0.036909	+2975.933704	+0.000000	+54.142369	-54.142370	+937.526612	
+11.238000	+26.820000	+20.254833	+0.036904	+2975.864983	+0.000000	+54.154413	-54.154413	+937.447115	
+11.240000	+26.820000	+20.259363	+0.036906	+2975.897598	+0.000000	+54.166450	-54.166450	+937.393366	
+11.242000	+26.820000	+20.263884	+0.036911	+2976.003544	+0.000000	+54.178483	-54.178483	+937.304210	
+11.244000	+26.820000	+20.268404	+0.036909	+2976.021831	+0.000000	+54.190508	-54.190508	+937.248059	
+11.246000	+26.820000	+20.272928	+0.036907	+2976.024397	+0.000000	+54.202523	-54.202520	+937.214697	
+11.248000	+26.820000	+20.277402	+0.036904	+2976.019004	+0.000000	+54.214536	-54.214537	+937.158867	
+11.250000	+26.820000	+20.282015	+0.036883	+2975.715866	+0.000000	+54.226522	-54.226522	+937.063110	
+11.252000	+26.820000	+20.286451	+0.036927	+2976.405214	+0.000000	+54.238528	-54.238527	+937.017277	
+11.254000	+26.820000	+20.291055	+0.036882	+2975.807808	+0.000000	+54.250514	-54.250516	+936.825308	
+11.256000	+26.820000	+20.295531	+0.036923	+2976.471838	+0.000000	+54.262481	-54.262485	+936.990547	
+11.258000	+26.820000	+20.300054	+0.036897	+2976.195733	+0.000000	+54.274463	-54.274463	+936.725807	
+11.260000	+26.820000	+20.304577	+0.036899	+2976.264712	+0.000000	+54.286403	-54.286406	+936.859391	
+11.262000	+26.820000	+20.309089	+0.036898	+2976.307441	+0.000000	+54.298373	-54.298373	+936.724439	
+11.264000	+26.820000	+20.313586	+0.036893	+2976.286507	+0.000000	+54.310317	-54.310317	+936.655539	
+11.266000	+26.820000	+20.318142	+0.036879	+2976.105356	+0.000000	+54.322253	-54.322253	+936.594296	
+11.268000	+26.820000	+20.322639	+0.036899	+2976.434436	+0.000000	+54.334190	-54.334190	+936.521459	
+11.270000	+26.820000	+20.327125	+0.036888	+2976.344572	+0.000000	+54.346131	-54.346130	+936.396039	
+11.272000	+26.820000	+20.331684	+0.036870	+2976.079184	+0.000000	+54.358046	-54.358046	+936.424538	
+11.274000	+26.820000	+20.336171	+0.036893	+2976.441589	+0.000000	+54.369972	-54.369972	+936.333865	
+11.276000	+26.820000	+20.340644	+0.036878	+2976.275240	+0.000000	+54.381904	-54.381901	+936.182565	
+11.278000	+26.820000	+20.345223	+0.036856	+2975.914756	+0.000000	+54.393808	-54.393808	+936.220293	
+11.280000	+26.820000	+20.349693	+0.036891	+2976.437469	+0.000000	+54.405731	-54.405731	+936.111766	
+11.282000	+26.820000	+20.354142	+0.036868	+2976.150093	+0.000000	+54.417669	-54.417668	+935.938593	
+11.284000	+26.820000	+20.358756	+0.036837	+2975.614151	+0.000000	+54.429565	-54.429564	+936.021120	
+11.286000	+26.820000	+20.363200	+0.036889	+2976.364427	+0.000000	+54.441494	-54.441494	+935.884647	
+11.288000	+26.820000	+20.367707	+0.036857	+2975.925976	+0.000000	+54.453449	-54.453445	+935.662796	
+11.290000	+26.820000	+20.372207	+0.036858	+2975.891071	+0.000000	+54.465342	-54.465342	+935.808901	
+11.292000	+26.820000	+20.376707	+0.036854	+2975.785804	+0.000000	+54.477313	-54.477305	+935.676800	
+11.294000	+26.820000	+20.381203	+0.036852	+2975.709939	+0.000000	+54.489206	-54.489206	+935.512421	
+11.296000	+26.820000	+20.385705	+0.036847	+2975.558041	+0.000000	+54.501162	-54.501163	+935.491752	
+11.298000	+26.820000	+20.390201	+0.036847	+2975.495232	+0.000000	+54.513114	-54.513114	+935.401891	
+11.300000	+26.820000	+20.394697	+0.036844	+2975.371890	+0.000000	+54.525071	-54.525071	+935.294339	
+11.302000	+26.820000	+20.399185	+0.036841	+2975.240285	+0.000000	+54.537035	-54.537035	+935.224906	
+11.304000	+26.820000	+20.403688	+0.036833	+2975.015103	+0.000000	+54.549004	-54.549004	+935.130571	
+11.306000	+26.820000	+20.408189	+0.036839	+2974.990730	+0.000000	+54.560974	-54.560975	+935.026899	
+11.308000	+26.820000	+20.412692	+0.036838	+2974.893893	+0.000000	+54.573006	-54.572998	+934.965590	
+11.310000	+26.820000	+20.417156	+0.036840	+2974.832144	+0.000000	+54.584957	-54.584957	+934.806656	
+11.312000	+26.820000	+20.421654	+0.036822	+2974.441853	+0.000000	+54.596972	-54.596973	+934.799030	
+11.314000	+26.820000	+20.426224	+0.036823	+2974.302857	+0.000000	+54.608969	-54.608969	+934.697619	
+11.316000	+26.820000	+20.430656	+0.036856	+2974.737828	+0.000000	+54.620998	-54.620999	+934.539666	
+11.318000	+26.820000	+20.435188	+0.036824	+2974.186725	+0.000000	+54.633039	-54.633037	+934.458354	
+11.320000	+26.820000	+20.439675	+0.036841	+2974.338891	+0.000000	+54.645054	-54.645052	+934.536893	
+11.322000	+26.820000	+20.444168	+0.036833	+2974.143442	+0.000000	+54.657090	-54.657090	+934.306782	
+11.324000	+26.820000	+20.448606	+0.036829	+2973.989217	+0.000000	+54.669147	-54.669107	+934.333192	
+11.326000	+26.820000	+20.453244	+0.036799	+2973.359343	+0.000000	+54.681186	-54.681184	+934.200714	
+11.328000	+26.820000	+20.457663	+0.036863	+2974.228906	+0.000000	+54.693230	-54.693229	+934.082906	
+11.330000	+26.820000	+20.462203	+0.036822	+2973.596055	+0.000000	+54.705306	-54.705306	+933.849143	
+11.332000	+26.820000	+20.466703	+0.036841	+2973.802925	+0.000000	+54.717347	-54.717347	+934.078469	
+11.334000	+26.820000	+20.471200	+0.036836	+2973.684050	+0.000000	+54.729413	-54.729413	+933.820986	
+11.336000	+26.820000	+20.475712	+0.036836	+2973.628682	+0.000000	+54.741469	-54.741469	+933.834656	
+11.338000	+26.820000	+20.480219	+0.036834	+2973.553499	+0.000000	+54.753527	-54.753527	+933.742378	
+11.340000	+26.820000	+20.484734	+0.036832	+2973.464916	+0.000000	+54.765596	-54.765594	+933.680348	
+11.342000	+26.820000	+20.489248	+0.036834	+2973.449795	+0.000000	+54.777653	-54.777650	+933.583902	
+11.344000	+26.820000	+20.493762	+0.036837	+2973.457780	+0.000000	+54.789700	-54.789700	+933.486421	
+11.346000	+26.820000	+20.498274	+0.036836	+2973.425356	+0.000000	+54.801763	-54.801762	+933.444397	
+11.348000	+26.820000	+20.502793	+0.036834	+2973.389159	+0.000000	+54.813816	-54.813816	+933.380619	
+11.350000	+26.820000	+20.507314	+0.036837	+2973.411897	+0.000000	+54.825875	-54.825872	+933.319767	
+11.352000	+26.820000	+20.511807	+0.036839	+2973.461290	+0.000000	+54.837909	-54.837910	+933.218906	
+11.354000	+26.820000	+20.516370	+0.036824	+2973.225733	+0.000000	+54.849949	-54.849949	+933.176708	
+11.356000	+26.820000	+20.520866	+0.036850	+2973.626211	+0.000000	+54.861984	-54.861984	+933.128646	
+11.358000	+26.820000	+20.525387	+0.036836	+2973.478325	+0.000000	+54.874019	-54.874019	+932.984279	
+11.360000	+26.820000	+20.529907	+0.036837	+2973.523607	+0.000000	+54.886034	-54.886034	+933.048948	
+11.362000	+26.820000	+20.534429	+0.036835	+2973.543159	+0.000000	+54.898047	-54.898047	+932.929914	
+11.364000	+26.820000	+20.538944	+0.036836	+2973.597883	+0.000000	+54.910059	-54.910058	+932.883963	
+11.366000	+26.820000	+20.543437	+0.036832	+2973.589477	+0.000000	+54.922055	-54.922055	+932.809449	
+11.368000	+26.820000	+20.548019	+0.036816	+2973.357002	+0.000000	+54.934041	-54.934041	+932.753571	
+11.370000	+26.820000	+20.552510	+0.036848	+2973.886896	+0.000000	+54.946029	-54.946029	+932.685352	
+11.372000	+26.820000	+20.557027	+0.036832	+2973.751521	+0.000000	+54.958018	-54.958018	+932.541688	
+11.374000	+26.820000	+20.561544	+0.036830	+2973.786776	+0.000000	+54.969984	-54.969983	+932.646284	
+11.376000	+26.820000	+20.566069	+0.036827	+2973.800259	+0.000000	+54.981940	-54.981940	+932.518103	
+11.378000	+26.820000	+20.570580	+0.036828	+2973.880710	+0.000000	+54.993899	-54.993899	+932.469618	
+11.380000	+26.820000	+20.575075	+0.036823	+2973.858934	+0.000000	+55.005852	-55.005852	+932.402556	
+11.382000	+26.820000	+20.579624	+0.036809	+2973.675651	+0.000000	+55.017792	-55.017792	+932.350557	
+11.384000	+26.820000	+20.584130	+0.036825	+2973.960958	+0.000000	+55.029733	-55.029734	+932.274189	
+11.386000	+26.820000	+20.588613	+0.036820	+2973.953182	+0.000000	+55.041679	-55.041674	+932.148831	
+11.388000	+26.820000	+20.593156	+0.036801	+2973.683960	+0.000000	+55.053605	-55.053602	+932.168871	
+11.390000	+26.820000	+20.597676	+0.036817	+2973.938445	+0.000000	+55.065530	-55.065529	+932.095321	
+11.392000	+26.820000	+20.602160	+0.036819	+2974.040252	+0.000000	+55.077465	-55.077465	+931.945287	
+11.394000	+26.820000	+20.606674	+0.036804	+2973.852668	+0.000000	+55.089387	-55.089388	+931.965017	
+11.396000	+26.820000	+20.611172	+0.036804	+2973.868524	+0.000000	+55.101308	-55.101308	+931.934043	
+11.398000	+26.820000	+20.615659	+0.036797	+2973.760707	+0.000000	+55.113235	-55.113235	+931.808024	
+11.400000	+26.820000	+20.620204	+0.036787	+2973.567744	+0.000000	+55.125154	-55.125154	+931.741473	
+11.402000	+26.820000	+20.624690	+0.036805	+2973.818507	+0.000000	+55.137084	-55.137084	+931.650452	
+11.404000	+26.820000	+20.629184	+0.036795	+2973.697268	+0.000000	+55.149020	-55.149021	+931.529253	
+11.406000	+26.820000	+20.633675	+0.036789	+2973.577427	+0.000000	+55.160949	-55.160949	+931.555480	
+11.408000	+26.820000	+20.638190	+0.036781	+2973.404486	+0.000000	+55.172878	-55.172879	+931.449202	
+11.410000	+26.820000	+20.642678	+0.036789	+2973.472186	+0.000000	+55.184822	-55.184823	+931.363554	
+11.412000	+26.820000	+20.647131	+0.036780	+2973.290503	+0.000000	+55.196779	-55.196778	+931.259036	
+11.414000	+26.820000	+20.651712	+0.036758	+2972.842548	+0.000000	+55.208609	-55.208637	+931.074683	
+11.416000	+26.820000	+20.656132	+0.036797	+2973.343120	+0.000000	+55.220734	-55.220734	+931.302677	
+11.418000	+26.820000	+20.660688	+0.036758	+2972.691526	+0.000000	+55.232651	-55.232651	+930.832921	
+11.420000	+26.820000	+20.665154	+0.036790	+2973.091681	+0.000000	+55.244618	-55.244618	+931.024408	
+11.422000	+26.820000	+20.669643	+0.036772	+2972.773896	+0.000000	+55.256560	-55.256572	+930.701506	
+11.424000	+26.820000	+20.674142	+0.036768	+2972.611881	+0.000000	+55.268582	-55.268587	+930.897024	
+11.426000	+26.820000	+20.678626	+0.036772	+2972.575714	+0.000000	+55.280584	-55.280583	+930.697785	
+11.428000	+26.820000	+20.683134	+0.036764	+2972.341421	+0.000000	+55.292553	-55.292558	+930.548053	
+11.430000	+26.820000	+20.687622	+0.036771	+2972.346233	+0.000000	+55.304592	-55.304592	+930.567539	
+11.432000	+26.820000	+20.692116	+0.036768	+2972.199151	+0.000000	+55.316596	-55.316596	+930.388133	
+11.434000	+26.820000	+20.696574	+0.036766	+2972.073940	+0.000000	+55.328620	-55.328620	+930.364578	
+11.436000	+26.820000	+20.701131	+0.036747	+2971.642919	+0.000000	+55.340641	-55.340641	+930.254534	
+11.438000	+26.820000	+20.705613	+0.036777	+2971.971800	+0.000000	+55.352674	-55.352674	+930.169567	
+11.440000	+26.820000	+20.710106	+0.036770	+2971.824901	+0.000000	+55.364721	-55.364720	+929.979444	
+11.442000	+26.820000	+20.714575	+0.036768	+2971.716941	+0.000000	+55.376755	-55.376863	+930.061684	
+11.444000	+26.820000	+20.719114	+0.036753	+2971.376908	+0.000000	+55.388787	-55.388787	+929.909770	
+11.446000	+26.820000	+20.723560	+0.036771	+2971.540586	+0.000000	+55.400858	-55.400858	+929.885581	
+11.448000	+26.820000	+20.728142	+0.036748	+2971.103809	+0.000000	+55.412908	-55.412907	+929.681124	
+11.450000	+26.820000	+20.732613	+0.036785	+2971.581154	+0.000000	+55.424962	-55.424962	+929.697121	
+11.452000	+26.820000	+20.737122	+0.036770	+2971.361598	+0.000000	+55.437017	-55.437020	+929.487438	
+11.454000	+26.820000	+20.741620	+0.036774	+2971.373623	+0.000000	+55.449077	-55.449077	+929.621842	
+11.456000	+26.820000	+20.746129	+0.036769	+2971.263663	+0.000000	+55.461123	-55.461123	+929.470154	
+11.458000	+26.820000	+20.750548	+0.036769	+2971.225379	+0.000000	+55.473187	-55.473187	+929.442094	
+11.460000	+26.820000	+20.755237	+0.036728	+2970.492564	+0.000000	+55.485215	-55.485215	+929.302576	
+11.462000	+26.820000	+20.759654	+0.036809	+2971.681840	+0.000000	+55.497278	-55.497277	+929.265947	
+11.464000	+26.820000	+20.764179	+0.036767	+2971.136809	+0.000000	+55.509351	-55.509351	+928.962086	
+11.466000	+26.820000	+20.768679	+0.036776	+2971.268760	+0.000000	+55.521376	-55.521375	+929.293246	
+11.468000	+26.820000	+20.773206	+0.036765	+2971.114184	+0.000000	+55.533416	-55.533415	+929.047570	
+11.470000	+26.820000	+20.777724	+0.036772	+2971.213226	+0.000000	+55.545450	-55.545450	+929.030132	
+11.472000	+26.820000	+20.782229	+0.036775	+2971.289209	+0.000000	+55.557485	-55.557485	+928.915066	
+11.474000	+26.820000	+20.786758	+0.036765	+2971.165316	+0.000000	+55.569508	-55.569508	+928.879366	
+11.476000	+26.820000	+20.791275	+0.036774	+2971.337217	+0.000000	+55.581525	-55.581526	+928.837859	
+11.478000	+26.820000	+20.795789	+0.036772	+2971.353851	+0.000000	+55.593540	-55.593539	+928.728053	
+11.480000	+26.820000	+20.800292	+0.036769	+2971.369593	+0.000000	+55.605545	-55.605546	+928.720430	
+11.482000	+26.820000	+20.804808	+0.036760	+2971.261345	+0.000000	+55.617541	-55.617540	+928.650228	
+11.484000	+26.820000	+20.809374	+0.036759	+2971.271250	+0.000000	+55.629527	-55.629527	+928.579485	
+11.486000	+26.820000	+20.813862	+0.036781	+2971.673414	+0.000000	+55.641516	-55.641518	+928.477954	
+11.488000	+26.820000	+20.818374	+0.036767	+2971.562197	+0.000000	+55.653505	-55.653505	+928.422476	
+11.490000	+26.820000	+20.822878	+0.036761	+2971.530176	+0.000000	+55.665467	-55.665467	+928.475264	
+11.492000	+26.820000	+20.827430	+0.036754	+2971.453379	+0.000000	+55.677426	-55.677426	+928.361623	
+11.494000	+26.820000	+20.831930	+0.036769	+2971.750603	+0.000000	+55.689388	-55.689388	+928.286731	
+11.496000	+26.820000	+20.836430	+0.036760	+2971.699430	+0.000000	+55.701350	-55.701334	+928.192938	
+11.498000	+26.820000	+20.840862	+0.036751	+2971.597319	+0.000000	+55.713298	-55.713298	+928.229476	
+11.500000	+26.820000	+20.845543	+0.036713	+2970.980996	+0.000000	+55.725221	-55.725221	+928.107505	
+11.502000	+26.820000	+20.850002	+0.036786	+2972.121570	+0.000000	+55.737171	-55.737172	+928.028346	
+11.504000	+26.820000	+20.854487	+0.036762	+2971.916865	+0.000000	+55.749137	-55.749137	+927.763658	
+11.506000	+26.820000	+20.858992	+0.036750	+2971.798380	+0.000000	+55.761054	-55.761053	+928.073154	
+11.508000	+26.820000	+20.863497	+0.036744	+2971.740193	+0.000000	+55.772979	-55.772979	+927.937809	
+11.510000	+26.820000	+20.868006	+0.036741	+2971.689947	+0.000000	+55.784909	-55.784909	+927.834967	
+11.512000	+26.820000	+20.872505	+0.036741	+2971.692962	+0.000000	+55.796840	-55.796835	+927.748955	
+11.514000	+26.820000	+20.877013	+0.036735	+2971.610287	+0.000000	+55.808772	-55.808772	+927.671580	
+11.516000	+26.820000	+20.881507	+0.036736	+2971.597974	+0.000000	+55.820704	-55.820704	+927.611529	
+11.518000	+26.820000	+20.886010	+0.036730	+2971.482429	+0.000000	+55.832640	-55.832635	+927.522977	
+11.520000	+26.820000	+20.890499	+0.036729	+2971.431939	+0.000000	+55.844577	-55.844577	+927.462997	
+11.522000	+26.820000	+20.895003	+0.036722	+2971.282138	+0.000000	+55.856519	-55.856514	+927.363879	
+11.524000	+26.820000	+20.899516	+0.036723	+2971.238766	+0.000000	+55.868461	-55.868461	+927.289017	
+11.526000	+26.820000	+20.903997	+0.036730	+2971.309040	+0.000000	+55.880414	-55.880414	+927.189409	
+11.528000	+26.820000	+20.908472	+0.036721	+2971.117608	+0.000000	+55.892369	-55.892369	+927.122449	
+11.530000	+26.820000	+20.912990	+0.036705	+2970.770975	+0.000000	+55.904322	-55.904331	+927.092122	
+11.532000	+26.820000	+20.917487	+0.036727	+2971.022340	+0.000000	+55.916287	-55.916287	+926.973393	
+11.534000	+26.820000	+20.921954	+0.036721	+2970.886641	+0.000000	+55.928268	-55.928269	+926.815407	
+11.536000	+26.820000	+20.926466	+0.036709	+2970.607467	+0.000000	+55.940243	-55.940242	+926.851616	
+11.538000	+26.820000	+20.930946	+0.036718	+2970.654983	+0.000000	+55.952226	-55.952224	+926.757008	
+11.540000	+26.820000	+20.935437	+0.036711	+2970.446682	+0.000000	+55.964213	-55.964213	+926.606592	
+11.542000	+26.820000	+20.939930	+0.036710	+2970.330288	+0.000000	+55.976211	-55.976211	+926.588318	
+11.544000	+26.820000	+20.944417	+0.036711	+2970.236436	+0.000000	+55.988216	-55.988216	+926.468316	
+11.546000	+26.820000	+20.948897	+0.036708	+2970.078765	+0.000000	+56.000228	-56.000224	+926.383482	
+11.548000	+26.820000	+20.953416	+0.036702	+2969.862386	+0.000000	+56.012251	-56.012188	+926.300612	
+11.550000	+26.820000	+20.957892	+0.036716	+2969.969319	+0.000000	+56.024209	-56.024227	+926.138717	
+11.552000	+26.820000	+20.962375	+0.036706	+2969.734773	+0.000000	+56.036331	-56.036329	+926.195623	
+11.554000	+26.820000	+20.966895	+0.036702	+2969.552429	+0.000000	+56.048326	-56.048326	+926.033039	
+11.556000	+26.820000	+20.971363	+0.036717	+2969.677051	+0.000000	+56.060365	-56.060367	+925.947715	
+11.558000	+26.820000	+20.975841	+0.036704	+2969.397375	+0.000000	+56.072413	-56.072413	+925.844224	
+11.560000	+26.820000	+20.980400	+0.036691	+2969.072057	+0.000000	+56.084443	-56.084443	+925.818449	
+11.562000	+26.820000	+20.984875	+0.036728	+2969.549745	+0.000000	+56.096488	-56.096489	+925.677594	
+11.564000	+26.820000	+20.989369	+0.036715	+2969.342360	+0.000000	+56.108532	-56.108538	+925.512497	
+11.566000	+26.820000	+20.993851	+0.036713	+2969.253925	+0.000000	+56.120601	-56.120601	+925.672723	
+11.568000	+26.820000	+20.998384	+0.036704	+2969.045059	+0.000000	+56.132592	-56.132602	+925.445832	
+11.570000	+26.820000	+21.002866	+0.036719	+2969.221010	+0.000000	+56.144695	-56.144695	+925.495225	
+11.572000	+26.820000	+21.007379	+0.036709	+2969.037159	+0.000000	+56.156725	-56.156725	+925.277749	
+11.574000	+26.820000	+21.011887	+0.036713	+2969.064429	+0.000000	+56.168764	-56.168762	+925.300377	
+11.576000	+26.820000	+21.016360	+0.036714	+2969.056409	+0.000000	+56.180812	-56.180814	+925.188901	
+11.578000	+26.820000	+21.020938	+0.036698	+2968.766712	+0.000000	+56.192830	-56.192833	+925.106693	
+11.580000	+26.820000	+21.025412	+0.036732	+2969.285853	+0.000000	+56.204889	-56.204889	+925.094818	
+11.582000	+26.820000	+21.029919	+0.036714	+2969.062857	+0.000000	+56.216928	-56.216928	+924.910527	
+11.584000	+26.820000	+21.034432	+0.036712	+2969.037924	+0.000000	+56.228949	-56.228949	+925.024851	
+11.586000	+26.820000	+21.038958	+0.036712	+2969.038335	+0.000000	+56.240971	-56.240972	+924.882661	
+11.588000	+26.820000	+21.043461	+0.036719	+2969.183415	+0.000000	+56.252996	-56.252994	+924.814802	
+11.590000	+26.820000	+21.047974	+0.036712	+2969.114549	+0.000000	+56.265011	-56.265012	+924.746770	
+11.592000	+26.820000	+21.052505	+0.036712	+2969.143551	+0.000000	+56.277015	-56.277015	+924.724240	
+11.594000	+26.820000	+21.057004	+0.036719	+2969.307617	+0.000000	+56.289021	-56.289020	+924.637727	
+11.596000	+26.820000	+21.061536	+0.036708	+2969.198959	+0.000000	+56.301017	-56.301018	+924.576122	
+11.598000	+26.820000	+21.066043	+0.036716	+2969.376174	+0.000000	+56.313003	-56.313003	+924.560364	
+11.600000	+26.820000	+21.070554	+0.036713	+2969.395918	+0.000000	+56.324989	-56.324989	+924.457674	
+11.602000	+26.820000	+21.075081	+0.036707	+2969.362186	+0.000000	+56.336961	-56.336960	+924.442809	
+11.604000	+26.820000	+21.079587	+0.036713	+2969.515332	+0.000000	+56.348935	-56.348935	+924.385677	
+11.606000	+26.820000	+21.084100	+0.036704	+2969.453009	+0.000000	+56.360899	-56.360898	+924.297730	
+11.608000	+26.820000	+21.088622	+0.036703	+2969.476023	+0.000000	+56.372855	-56.372855	+924.279964	
+11.610000	+26.820000	+21.093134	+0.036706	+2969.584645	+0.000000	+56.384810	-56.384810	+924.189576	
+11.612000	+26.820000	+21.097644	+0.036703	+2969.606200	+0.000000	+56.396761	-56.396762	+924.129422	
+11.614000	+26.820000	+21.102158	+0.036700	+2969.606664	+0.000000	+56.408705	-56.408705	+924.095971	
+11.616000	+26.820000	+21.106663	+0.036701	+2969.675694	+0.000000	+56.420656	-56.420651	+924.047680	
+11.618000	+26.820000	+21.111172	+0.036695	+2969.627109	+0.000000	+56.432582	-56.432582	+923.954532	
+11.620000	+26.820000	+21.115680	+0.036694	+2969.636596	+0.000000	+56.444521	-56.444521	+923.932556	
+11.622000	+26.820000	+21.120165	+0.036692	+2969.643145	+0.000000	+56.456458	-56.456458	+923.847908	
+11.624000	+26.820000	+21.124699	+0.036679	+2969.432084	+0.000000	+56.468389	-56.468389	+923.780557	
+11.626000	+26.820000	+21.129198	+0.036692	+2969.636153	+0.000000	+56.480323	-56.480323	+923.722840	
+11.628000	+26.820000	+21.133689	+0.036689	+2969.607873	+0.000000	+56.492263	-56.492263	+923.593386	
+11.630000	+26.820000	+21.138190	+0.036681	+2969.485427	+0.000000	+56.504205	-56.504203	+923.612266	
+11.632000	+26.820000	+21.142688	+0.036680	+2969.451641	+0.000000	+56.516125	-56.516125	+923.513912	
+11.634000	+26.820000	+21.147181	+0.036678	+2969.383896	+0.000000	+56.528071	-56.528071	+923.442345	
+11.636000	+26.820000	+21.151664	+0.036673	+2969.265652	+0.000000	+56.540016	-56.540016	+923.370479	
+11.638000	+26.820000	+21.156192	+0.036665	+2969.075335	+0.000000	+56.551959	-56.551959	+923.284391	
+11.640000	+26.820000	+21.160665	+0.036683	+2969.299930	+0.000000	+56.563912	-56.563911	+923.195497	
+11.642000	+26.820000	+21.165155	+0.036669	+2969.035819	+0.000000	+56.575871	-56.575872	+923.081854	
+11.644000	+26.820000	+21.169588	+0.036667	+2968.930719	+0.000000	+56.587836	-56.587833	+923.117055	
+11.646000	+26.820000	+21.174189	+0.036639	+2968.355739	+0.000000	+56.599790	-56.599790	+922.951660	
+11.648000	+26.820000	+21.178633	+0.036689	+2969.028772	+0.000000	+56.611760	-56.611761	+922.872830	
+11.650000	+26.820000	+21.183119	+0.036666	+2968.654887	+0.000000	+56.623769	-56.623768	+922.662688	
+11.652000	+26.820000	+21.187600	+0.036667	+2968.584251	+0.000000	+56.635729	-56.635729	+922.805129	
+11.654000	+26.820000	+21.192095	+0.036660	+2968.374455	+0.000000	+56.647714	-56.647715	+922.644194	
+11.656000	+26.820000	+21.196573	+0.036664	+2968.333011	+0.000000	+56.659715	-56.659715	+922.587050	
+11.658000	+26.820000	+21.201074	+0.036658	+2968.123045	+0.000000	+56.671709	-56.671710	+922.451388	
