Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+5.370000	+26.820000	+4.153467	+7.755735	+2130.549615	+0.000000	+93.751479	-93.751479	+848.485301	
+5.372000	+26.820000	+4.157783	+7.749926	+2130.539385	+0.000000	+93.792604	-93.792605	+848.093319	
+5.374000	+26.820000	+4.161782	+7.744503	+2130.509803	+0.000000	+93.833512	-93.833509	+847.766541	
+5.376000	+26.820000	+4.165366	+7.739978	+2130.467768	+0.000000	+93.874205	-93.874205	+847.439951	
+5.378000	+26.820000	+4.168456	+7.736803	+2130.417804	+0.000000	+93.914752	-93.914752	+847.194166	
+5.380000	+26.820000	+4.171119	+7.734064	+2130.378115	+0.000000	+93.955138	-93.955138	+846.936933	
+5.382000	+26.820000	+4.173420	+7.732385	+2130.343697	+0.000000	+93.995340	-93.995346	+846.649477	
+5.384000	+26.820000	+4.175437	+7.731559	+2130.325731	+0.000000	+94.035400	-94.035412	+846.425277	
+5.386000	+26.820000	+4.177249	+7.731228	+2130.330510	+0.000000	+94.075369	-94.075370	+846.267875	
+5.388000	+26.820000	+4.178927	+7.731383	+2130.358897	+0.000000	+94.115103	-94.115103	+845.944492	
+5.390000	+26.820000	+4.180573	+7.731594	+2130.416873	+0.000000	+94.154698	-94.154697	+845.751689	
+5.392000	+26.820000	+4.182281	+7.732065	+2130.500096	+0.000000	+94.194125	-94.194125	+845.531768	
+5.394000	+26.820000	+4.184201	+7.731907	+2130.607769	+0.000000	+94.233386	-94.233385	+845.325004	
+5.396000	+26.820000	+4.186544	+7.730992	+2130.733614	+0.000000	+94.272462	-94.272461	+845.101282	
+5.398000	+26.820000	+4.189277	+7.730909	+2130.855487	+0.000000	+94.311369	-94.311369	+844.901673	
+5.400000	+26.820000	+4.192477	+7.728212	+2130.996468	+0.000000	+94.350105	-94.350098	+844.710788	
+5.402000	+26.820000	+4.196106	+7.724565	+2131.133082	+0.000000	+94.388689	-94.388684	+844.526517	
+5.404000	+26.820000	+4.200096	+7.720517	+2131.263519	+0.000000	+94.427127	-94.427127	+844.352594	
+5.406000	+26.820000	+4.204308	+7.716095	+2131.382088	+0.000000	+94.465458	-94.465458	+844.219698	
+5.408000	+26.820000	+4.208711	+7.710312	+2131.487554	+0.000000	+94.503686	-94.503684	+844.089194	
+5.410000	+26.820000	+4.213242	+7.704302	+2131.572477	+0.000000	+94.541820	-94.541820	+843.957945	
+5.412000	+26.820000	+4.217788	+7.698600	+2131.626202	+0.000000	+94.579891	-94.579891	+843.857258	
+5.414000	+26.820000	+4.222174	+7.692950	+2131.655648	+0.000000	+94.617919	-94.617919	+843.777523	
+5.416000	+26.820000	+4.226321	+7.686976	+2131.664997	+0.000000	+94.655930	-94.655930	+843.719076	
+5.418000	+26.820000	+4.230089	+7.681863	+2131.656654	+0.000000	+94.693959	-94.693956	+843.693085	
+5.420000	+26.820000	+4.233377	+7.677997	+2131.637633	+0.000000	+94.731735	-94.731806	+843.340760	
+5.422000	+26.820000	+4.236225	+7.674741	+2131.617342	+0.000000	+94.770173	-94.770173	+844.091079	
+5.424000	+26.820000	+4.238671	+7.672761	+2131.605570	+0.000000	+94.808123	-94.808123	+843.445758	
+5.426000	+26.820000	+4.240796	+7.671392	+2131.601241	+0.000000	+94.846191	-94.846190	+843.551485	
+5.428000	+26.820000	+4.242692	+7.670583	+2131.616208	+0.000000	+94.884284	-94.884272	+843.547215	
+5.430000	+26.820000	+4.244419	+7.670490	+2131.651801	+0.000000	+94.922241	-94.922241	+843.352198	
+5.432000	+26.820000	+4.246075	+7.670445	+2131.712718	+0.000000	+94.960246	-94.960246	+843.393684	
+5.434000	+26.820000	+4.247747	+7.670781	+2131.798755	+0.000000	+94.998176	-94.998175	+843.290358	
+5.436000	+26.820000	+4.249578	+7.670696	+2131.909444	+0.000000	+95.036040	-95.036038	+843.210904	
+5.438000	+26.820000	+4.251747	+7.670169	+2132.036603	+0.000000	+95.073789	-95.073797	+843.078306	
+5.440000	+26.820000	+4.254293	+7.669827	+2132.169193	+0.000000	+95.111532	-95.111532	+843.082376	
+5.442000	+26.820000	+4.257342	+7.667271	+2132.314458	+0.000000	+95.149116	-95.149116	+842.908463	
+5.444000	+26.820000	+4.260802	+7.664816	+2132.452822	+0.000000	+95.186634	-95.186634	+842.836074	
+5.446000	+26.820000	+4.264646	+7.660771	+2132.593878	+0.000000	+95.224059	-95.224064	+842.736030	
+5.448000	+26.820000	+4.268779	+7.656296	+2132.724003	+0.000000	+95.261467	-95.261466	+842.715388	
+5.450000	+26.820000	+4.273127	+7.651115	+2132.840268	+0.000000	+95.298761	-95.298770	+842.577949	
+5.452000	+26.820000	+4.277614	+7.645526	+2132.938554	+0.000000	+95.336101	-95.336102	+842.624425	
+5.454000	+26.820000	+4.282140	+7.639665	+2133.010721	+0.000000	+95.373360	-95.373359	+842.509745	
+5.456000	+26.820000	+4.286610	+7.633734	+2133.059315	+0.000000	+95.410617	-95.410617	+842.484128	
+5.458000	+26.820000	+4.290882	+7.627924	+2133.081787	+0.000000	+95.447896	-95.447896	+842.479174	
+5.460000	+26.820000	+4.294810	+7.622745	+2133.086424	+0.000000	+95.485225	-95.485222	+842.499691	
+5.462000	+26.820000	+4.298289	+7.618357	+2133.077777	+0.000000	+95.522585	-95.522584	+842.492446	
+5.464000	+26.820000	+4.301319	+7.614724	+2133.068176	+0.000000	+95.560019	-95.560019	+842.536900	
+5.466000	+26.820000	+4.303924	+7.612450	+2133.053335	+0.000000	+95.597492	-95.597492	+842.537352	
+5.468000	+26.820000	+4.306173	+7.610901	+2133.051963	+0.000000	+95.634994	-95.634996	+842.534277	
+5.470000	+26.820000	+4.308155	+7.609863	+2133.064835	+0.000000	+95.672517	-95.672519	+842.523922	
+5.472000	+26.820000	+4.309949	+7.609397	+2133.096517	+0.000000	+95.710048	-95.710047	+842.504107	
+5.474000	+26.820000	+4.311624	+7.609391	+2133.150722	+0.000000	+95.747551	-95.747550	+842.449345	
+5.476000	+26.820000	+4.313280	+7.609458	+2133.230426	+0.000000	+95.785037	-95.785037	+842.418749	
+5.478000	+26.820000	+4.315060	+7.609352	+2133.332752	+0.000000	+95.822476	-95.822477	+842.358918	
+5.480000	+26.820000	+4.317073	+7.609619	+2133.450890	+0.000000	+95.859867	-95.859867	+842.304514	
+5.482000	+26.820000	+4.319463	+7.608742	+2133.581194	+0.000000	+95.897188	-95.897188	+842.234281	
+5.484000	+26.820000	+4.322333	+7.606901	+2133.717863	+0.000000	+95.934422	-95.934424	+842.142115	
+5.486000	+26.820000	+4.325629	+7.604837	+2133.851929	+0.000000	+95.971614	-95.971612	+842.102118	
+5.488000	+26.820000	+4.329336	+7.601162	+2133.986306	+0.000000	+96.008709	-96.008708	+841.996837	
+5.490000	+26.820000	+4.333341	+7.597021	+2134.109855	+0.000000	+96.045770	-96.045771	+841.957481	
+5.492000	+26.820000	+4.337670	+7.591756	+2134.228213	+0.000000	+96.082785	-96.082784	+841.899115	
+5.494000	+26.820000	+4.342083	+7.587428	+2134.313621	+0.000000	+96.119776	-96.119776	+841.859071	
+5.496000	+26.820000	+4.346591	+7.581268	+2134.387630	+0.000000	+96.156748	-96.156748	+841.828844	
+5.498000	+26.820000	+4.351124	+7.575201	+2134.434411	+0.000000	+96.193712	-96.193712	+841.788109	
+5.500000	+26.820000	+4.355469	+7.569931	+2134.450787	+0.000000	+96.230699	-96.230699	+841.782585	
+5.502000	+26.820000	+4.359541	+7.564294	+2134.449359	+0.000000	+96.267727	-96.267727	+841.793830	
+5.504000	+26.820000	+4.363211	+7.559605	+2134.432505	+0.000000	+96.304783	-96.304793	+841.779477	
+5.506000	+26.820000	+4.366413	+7.555943	+2134.407515	+0.000000	+96.341989	-96.341989	+841.910083	
+5.508000	+26.820000	+4.369174	+7.553111	+2134.384173	+0.000000	+96.379188	-96.379187	+841.851046	
+5.510000	+26.820000	+4.371572	+7.551138	+2134.367601	+0.000000	+96.416477	-96.416469	+841.913757	
+5.512000	+26.820000	+4.373648	+7.550365	+2134.361921	+0.000000	+96.453722	-96.453722	+841.817561	
+5.514000	+26.820000	+4.375507	+7.549530	+2134.377833	+0.000000	+96.491040	-96.491040	+841.876275	
+5.516000	+26.820000	+4.377230	+7.549219	+2134.416754	+0.000000	+96.528340	-96.528340	+841.823198	
+5.518000	+26.820000	+4.378893	+7.549397	+2134.478632	+0.000000	+96.565631	-96.565631	+841.795268	
+5.520000	+26.820000	+4.380611	+7.549476	+2134.566726	+0.000000	+96.602888	-96.602889	+841.745877	
+5.522000	+26.820000	+4.382524	+7.549420	+2134.675683	+0.000000	+96.640102	-96.640102	+841.693576	
+5.524000	+26.820000	+4.384774	+7.548880	+2134.797859	+0.000000	+96.677260	-96.677259	+841.632682	
+5.526000	+26.820000	+4.387462	+7.547720	+2134.929845	+0.000000	+96.714339	-96.714339	+841.549631	
+5.528000	+26.820000	+4.390601	+7.545697	+2135.062337	+0.000000	+96.751356	-96.751355	+841.487096	
+5.530000	+26.820000	+4.394167	+7.542575	+2135.195748	+0.000000	+96.788290	-96.788294	+841.396081	
+5.532000	+26.820000	+4.398084	+7.538801	+2135.321259	+0.000000	+96.825225	-96.825222	+841.401718	
+5.534000	+26.820000	+4.402274	+7.534291	+2135.436854	+0.000000	+96.862057	-96.862057	+841.276505	
+5.536000	+26.820000	+4.406661	+7.529266	+2135.535976	+0.000000	+96.898888	-96.898888	+841.268500	
+5.538000	+26.820000	+4.411159	+7.523853	+2135.612471	+0.000000	+96.935682	-96.935686	+841.210301	
+5.540000	+26.820000	+4.415684	+7.518182	+2135.664327	+0.000000	+96.972497	-96.972497	+841.212037	
+5.542000	+26.820000	+4.420112	+7.512535	+2135.687972	+0.000000	+97.009302	-97.009302	+841.170058	
+5.544000	+26.820000	+4.424310	+7.507111	+2135.686737	+0.000000	+97.046148	-97.046148	+841.179728	
+5.546000	+26.820000	+4.428138	+7.502336	+2135.667751	+0.000000	+97.083048	-97.083048	+841.198517	
+5.548000	+26.820000	+4.431519	+7.498283	+2135.636319	+0.000000	+97.120022	-97.120022	+841.236897	
+5.550000	+26.820000	+4.434446	+7.495234	+2135.601797	+0.000000	+97.157055	-97.157055	+841.255158	
+5.552000	+26.820000	+4.436953	+7.493085	+2135.570423	+0.000000	+97.194150	-97.194152	+841.279659	
+5.554000	+26.820000	+4.439169	+7.491274	+2135.550096	+0.000000	+97.231271	-97.231271	+841.262487	
+5.556000	+26.820000	+4.441109	+7.491102	+2135.541904	+0.000000	+97.268420	-97.268420	+841.253252	
+5.558000	+26.820000	+4.442863	+7.490745	+2135.555090	+0.000000	+97.305579	-97.305579	+841.234818	
+5.560000	+26.820000	+4.444563	+7.490217	+2135.594839	+0.000000	+97.342730	-97.342727	+841.198116	
+5.562000	+26.820000	+4.446233	+7.490947	+2135.657079	+0.000000	+97.379855	-97.379854	+841.144926	
+5.564000	+26.820000	+4.448090	+7.490313	+2135.738603	+0.000000	+97.416946	-97.416944	+841.100443	
+5.566000	+26.820000	+4.450205	+7.490679	+2135.837138	+0.000000	+97.453974	-97.453977	+841.020018	
+5.568000	+26.820000	+4.452726	+7.489570	+2135.947653	+0.000000	+97.490972	-97.490972	+840.990776	
+5.570000	+26.820000	+4.455706	+7.487747	+2136.063131	+0.000000	+97.527965	-97.527941	+840.986897	
+5.572000	+26.820000	+4.459126	+7.485103	+2136.179656	+0.000000	+97.564676	-97.564677	+840.650752	
+5.574000	+26.820000	+4.462921	+7.481677	+2136.292398	+0.000000	+97.601492	-97.601499	+840.779646	
+5.576000	+26.820000	+4.467024	+7.477447	+2136.398225	+0.000000	+97.638286	-97.638284	+840.747447	
+5.578000	+26.820000	+4.471344	+7.472791	+2136.490833	+0.000000	+97.674967	-97.674970	+840.599260	
+5.580000	+26.820000	+4.475807	+7.467577	+2136.565250	+0.000000	+97.711684	-97.711684	+840.627859	
+5.582000	+26.820000	+4.480332	+7.462045	+2136.617700	+0.000000	+97.748362	-97.748362	+840.555939	
+5.584000	+26.820000	+4.484818	+7.456511	+2136.643773	+0.000000	+97.785047	-97.785048	+840.532394	
+5.586000	+26.820000	+4.489112	+7.451303	+2136.644838	+0.000000	+97.821767	-97.821767	+840.535135	
+5.588000	+26.820000	+4.493010	+7.446298	+2136.627050	+0.000000	+97.858542	-97.858542	+840.557395	
+5.590000	+26.820000	+4.496699	+7.440894	+2136.605279	+0.000000	+97.895358	-97.895358	+840.552565	
+5.592000	+26.820000	+4.499714	+7.439921	+2136.554356	+0.000000	+97.932266	-97.932266	+840.601611	
+5.594000	+26.820000	+4.502383	+7.436191	+2136.527800	+0.000000	+97.969220	-97.969222	+840.624622	
+5.596000	+26.820000	+4.504686	+7.434749	+2136.501005	+0.000000	+98.006222	-98.006220	+840.616672	
+5.598000	+26.820000	+4.506723	+7.433556	+2136.490231	+0.000000	+98.043246	-98.043246	+840.604270	
+5.600000	+26.820000	+4.508550	+7.433396	+2136.496014	+0.000000	+98.080278	-98.080279	+840.575223	
+5.602000	+26.820000	+4.510259	+7.433179	+2136.524843	+0.000000	+98.117336	-98.117331	+840.580233	
+5.604000	+26.820000	+4.511942	+7.433188	+2136.577401	+0.000000	+98.154324	-98.154324	+840.472081	
+5.606000	+26.820000	+4.513718	+7.433282	+2136.652052	+0.000000	+98.191316	-98.191316	+840.466403	
+5.608000	+26.820000	+4.515727	+7.433034	+2136.745542	+0.000000	+98.228254	-98.228254	+840.396761	
+5.610000	+26.820000	+4.518125	+7.432260	+2136.847131	+0.000000	+98.265129	-98.265129	+840.320711	
+5.612000	+26.820000	+4.520939	+7.431390	+2136.952152	+0.000000	+98.301922	-98.301927	+840.226472	
+5.614000	+26.820000	+4.524204	+7.428823	+2137.061917	+0.000000	+98.338694	-98.338694	+840.207565	
+5.616000	+26.820000	+4.527887	+7.425566	+2137.169940	+0.000000	+98.375370	-98.375371	+840.086999	
+5.618000	+26.820000	+4.531875	+7.421903	+2137.265139	+0.000000	+98.412010	-98.412010	+840.036594	
+5.620000	+26.820000	+4.536154	+7.417226	+2137.353063	+0.000000	+98.448612	-98.448611	+839.981461	
+5.622000	+26.820000	+4.540555	+7.412792	+2137.418081	+0.000000	+98.485192	-98.485191	+839.934333	
+5.624000	+26.820000	+4.545085	+7.407116	+2137.466499	+0.000000	+98.521754	-98.521754	+839.891622	
+5.626000	+26.820000	+4.549581	+7.402009	+2137.485054	+0.000000	+98.558312	-98.558314	+839.849090	
+5.628000	+26.820000	+4.553948	+7.396543	+2137.480724	+0.000000	+98.594907	-98.594908	+839.855735	
+5.630000	+26.820000	+4.558046	+7.391490	+2137.454173	+0.000000	+98.631534	-98.631533	+839.840887	
+5.632000	+26.820000	+4.561740	+7.387155	+2137.411944	+0.000000	+98.668227	-98.668226	+839.866166	
+5.634000	+26.820000	+4.565008	+7.383407	+2137.363791	+0.000000	+98.704985	-98.704986	+839.886892	
+5.636000	+26.820000	+4.567799	+7.381083	+2137.313007	+0.000000	+98.741814	-98.741813	+839.910171	
+5.638000	+26.820000	+4.570242	+7.378815	+2137.273723	+0.000000	+98.778682	-98.778682	+839.905258	
+5.640000	+26.820000	+4.572369	+7.378002	+2137.242091	+0.000000	+98.815591	-98.815591	+839.900191	
+5.642000	+26.820000	+4.573967	+7.377500	+2137.230715	+0.000000	+103.348677	-103.348677	+6460.079214	
+5.644000	+26.820000	+4.575720	+7.755016	+2136.829970	+0.000000	+103.418361	-103.418361	+880.790801	
+5.646000	+26.820000	+4.577409	+7.757911	+2136.435126	+0.000000	+103.487530	-103.487531	+880.099435	
+5.648000	+26.820000	+4.579144	+7.760490	+2136.020935	+0.000000	+103.556211	-103.556202	+879.321826	
+5.650000	+26.820000	+4.581070	+7.763038	+2135.609342	+0.000000	+103.624350	-103.624350	+878.482592	
+5.652000	+26.820000	+4.583311	+7.765267	+2135.212461	+0.000000	+103.691901	-103.691912	+877.578920	
+5.654000	+26.820000	+4.585982	+7.766438	+2134.832415	+0.000000	+103.758991	-103.758991	+876.825980	
+5.656000	+26.820000	+4.589097	+7.766950	+2134.471783	+0.000000	+103.825419	-103.825425	+875.831454	
+5.658000	+26.820000	+4.592636	+7.766439	+2134.132825	+0.000000	+103.891360	-103.891360	+875.050312	
+5.660000	+26.820000	+4.596521	+7.765121	+2133.814256	+0.000000	+103.956712	-103.956712	+874.146256	
+5.662000	+26.820000	+4.600697	+7.762948	+2133.515182	+0.000000	+104.021519	-104.021521	+873.299090	
+5.664000	+26.820000	+4.605061	+7.760533	+2133.232415	+0.000000	+104.085822	-104.085822	+872.505051	
+5.666000	+26.820000	+4.609542	+7.757457	+2132.962551	+0.000000	+104.149588	-104.149588	+871.675786	
+5.668000	+26.820000	+4.614050	+7.754112	+2132.701518	+0.000000	+104.212851	-104.212851	+870.890931	
+5.670000	+26.820000	+4.618473	+7.750718	+2132.446875	+0.000000	+104.275626	-104.275626	+870.127447	
+5.672000	+26.820000	+4.622659	+7.747633	+2132.202458	+0.000000	+104.337939	-104.337939	+869.398667	
+5.674000	+26.820000	+4.626502	+7.744740	+2131.973746	+0.000000	+104.399808	-104.399808	+868.699492	
+5.676000	+26.820000	+4.629913	+7.742905	+2131.769270	+0.000000	+104.461250	-104.461250	+868.024164	
+5.678000	+26.820000	+4.632853	+7.742097	+2131.597476	+0.000000	+104.522270	-104.522270	+867.368575	
+5.680000	+26.820000	+4.635392	+7.741670	+2131.472253	+0.000000	+104.582855	-104.582855	+866.713980	
+5.682000	+26.820000	+4.637608	+7.742038	+2131.397927	+0.000000	+104.642996	-104.642996	+866.060858	
+5.684000	+26.820000	+4.639561	+7.743298	+2131.381518	+0.000000	+104.702684	-104.702684	+865.418837	
+5.686000	+26.820000	+4.641341	+7.744685	+2131.430158	+0.000000	+104.761909	-104.761908	+864.790114	
+5.688000	+26.820000	+4.643031	+7.746384	+2131.543700	+0.000000	+104.820657	-104.820656	+864.165138	
+5.690000	+26.820000	+4.644729	+7.748242	+2131.721947	+0.000000	+104.878923	-104.878925	+863.559806	
+5.692000	+26.820000	+4.646573	+7.749882	+2131.959625	+0.000000	+104.936703	-104.936701	+862.971954	
+5.694000	+26.820000	+4.648696	+7.751308	+2132.247958	+0.000000	+104.993960	-104.993959	+862.362335	
+5.696000	+26.820000	+4.651210	+7.752043	+2132.574891	+0.000000	+105.050736	-105.050735	+861.823712	
+5.698000	+26.820000	+4.654179	+7.751845	+2132.934893	+0.000000	+105.106953	-105.106952	+861.201843	
+5.700000	+26.820000	+4.657576	+7.750905	+2133.312416	+0.000000	+105.162643	-105.162662	+860.631523	
+5.702000	+26.820000	+4.661357	+7.748929	+2133.703560	+0.000000	+105.217994	-105.217993	+860.289960	
+5.704000	+26.820000	+4.665428	+7.746397	+2134.094111	+0.000000	+105.272742	-105.272742	+859.630863	
+5.706000	+26.820000	+4.669739	+7.743045	+2134.473499	+0.000000	+105.327064	-105.327063	+859.188435	
+5.708000	+26.820000	+4.674192	+7.739476	+2134.828304	+0.000000	+105.380941	-105.380940	+858.718163	
+5.710000	+26.820000	+4.678692	+7.735570	+2135.150499	+0.000000	+105.434387	-105.434387	+858.259493	
+5.712000	+26.820000	+4.683133	+7.731319	+2135.434228	+0.000000	+105.487430	-105.487430	+857.824056	
+5.714000	+26.820000	+4.687442	+7.727060	+2135.676432	+0.000000	+105.540077	-105.540078	+857.384449	
+5.716000	+26.820000	+4.691365	+7.723962	+2135.873431	+0.000000	+105.592381	-105.592381	+856.994936	
+5.718000	+26.820000	+4.694955	+7.720376	+2136.045170	+0.000000	+105.644331	-105.644332	+856.587648	
+5.720000	+26.820000	+4.698012	+7.719108	+2136.182358	+0.000000	+105.695964	-105.695960	+856.204487	
+5.722000	+26.820000	+4.700685	+7.717131	+2136.312003	+0.000000	+105.747251	-105.747250	+855.794224	
+5.724000	+26.820000	+4.703017	+7.716674	+2136.437929	+0.000000	+105.798195	-105.798195	+855.370689	
+5.726000	+26.820000	+4.705058	+7.717172	+2136.561734	+0.000000	+105.848768	-105.848772	+854.920419	
+5.728000	+26.820000	+4.706882	+7.717902	+2136.699406	+0.000000	+105.898995	-105.898999	+854.504331	
+5.730000	+26.820000	+4.708599	+7.718446	+2136.856995	+0.000000	+105.948856	-105.948856	+854.065067	
+5.732000	+26.820000	+4.710266	+7.719379	+2137.034799	+0.000000	+105.998310	-105.998310	+853.581827	
+5.734000	+26.820000	+4.712128	+7.719668	+2137.235866	+0.000000	+106.047359	-106.047360	+853.108736	
+5.736000	+26.820000	+4.714128	+7.722135	+2137.438069	+0.000000	+106.096020	-106.096020	+852.659322	
+5.738000	+26.820000	+4.716527	+7.721430	+2137.664912	+0.000000	+106.144254	-106.144254	+852.186766	
+5.740000	+26.820000	+4.719345	+7.720916	+2137.891431	+0.000000	+106.192073	-106.192078	+851.708090	
+5.742000	+26.820000	+4.722646	+7.719116	+2138.116029	+0.000000	+106.239458	-106.239463	+851.214926	
+5.744000	+26.820000	+4.726301	+7.717409	+2138.324919	+0.000000	+106.286485	-106.286486	+850.805967	
+5.746000	+26.820000	+4.730283	+7.714015	+2138.524234	+0.000000	+106.333093	-106.333092	+850.323424	
+5.748000	+26.820000	+4.734530	+7.710143	+2138.708148	+0.000000	+106.379334	-106.379333	+849.889408	
+5.750000	+26.820000	+4.738985	+7.706100	+2138.862940	+0.000000	+106.425208	-106.425208	+849.448042	
+5.752000	+26.820000	+4.743465	+7.702143	+2138.983986	+0.000000	+106.470749	-106.470749	+849.041112	
+5.754000	+26.820000	+4.747931	+7.697458	+2139.073829	+0.000000	+106.515959	-106.515959	+848.628666	
+5.756000	+26.820000	+4.752275	+7.692442	+2139.127285	+0.000000	+106.560863	-106.560862	+848.229117	
+5.758000	+26.820000	+4.756356	+7.688116	+2139.144366	+0.000000	+106.605491	-106.605489	+847.855304	
+5.760000	+26.820000	+4.760016	+7.684701	+2139.133239	+0.000000	+106.649850	-106.649850	+847.480764	
+5.762000	+26.820000	+4.763242	+7.681360	+2139.110700	+0.000000	+106.693969	-106.693970	+847.137453	
+5.764000	+26.820000	+4.766094	+7.679155	+2139.082120	+0.000000	+106.737826	-106.737826	+846.755503	
+5.766000	+26.820000	+4.768476	+7.678935	+2139.051922	+0.000000	+106.781433	-106.781434	+846.393066	
+5.768000	+26.820000	+4.770603	+7.677500	+2139.048658	+0.000000	+106.824763	-106.824762	+846.009482	
+5.770000	+26.820000	+4.772492	+7.677598	+2139.066684	+0.000000	+106.867805	-106.867805	+845.604091	
+5.772000	+26.820000	+4.774213	+7.677646	+2139.117481	+0.000000	+106.910561	-106.910560	+845.220240	
+5.774000	+26.820000	+4.775936	+7.677194	+2139.181894	+0.000000	+106.953004	-106.953004	+844.810868	
+5.776000	+26.820000	+4.777749	+7.678290	+2139.314086	+0.000000	+106.995125	-106.995125	+844.399577	
+5.778000	+26.820000	+4.779658	+7.679927	+2139.422497	+0.000000	+107.036929	-107.036929	+844.009486	
+5.780000	+26.820000	+4.781957	+7.678480	+2139.575218	+0.000000	+107.078387	-107.078387	+843.611018	
+5.782000	+26.820000	+4.784657	+7.677942	+2139.727830	+0.000000	+107.119500	-107.119502	+843.185459	
+5.784000	+26.820000	+4.787806	+7.676121	+2139.891191	+0.000000	+107.160296	-107.160296	+842.815597	
+5.786000	+26.820000	+4.791371	+7.673541	+2140.055853	+0.000000	+107.200747	-107.200747	+842.402457	
+5.788000	+26.820000	+4.795230	+7.670358	+2140.218170	+0.000000	+107.240898	-107.240898	+842.044500	
+5.790000	+26.820000	+4.799499	+7.665585	+2140.381003	+0.000000	+107.280743	-107.280739	+841.673691	
+5.792000	+26.820000	+4.803786	+7.662733	+2140.513980	+0.000000	+107.320291	-107.320292	+841.305420	
+5.794000	+26.820000	+4.808335	+7.656598	+2140.650509	+0.000000	+107.359575	-107.359574	+840.987677	
+5.796000	+26.820000	+4.812792	+7.652682	+2140.748390	+0.000000	+107.398600	-107.398600	+840.646226	
+5.798000	+26.820000	+4.817163	+7.647023	+2140.836693	+0.000000	+107.437388	-107.437387	+840.346976	
+5.800000	+26.820000	+4.821368	+7.641955	+2140.904026	+0.000000	+107.475857	-107.475882	+839.925199	
+5.802000	+26.820000	+4.825153	+7.638308	+2140.948546	+0.000000	+107.514363	-107.514363	+839.934657	
+5.804000	+26.820000	+4.828511	+7.634549	+2140.993577	+0.000000	+107.552480	-107.552485	+839.428785	
+5.806000	+26.820000	+4.831431	+7.631691	+2141.037180	+0.000000	+107.590554	-107.590538	+839.335265	
+5.808000	+26.820000	+4.833973	+7.629654	+2141.087945	+0.000000	+107.628249	-107.628249	+838.843616	
+5.810000	+26.820000	+4.836146	+7.628660	+2141.146218	+0.000000	+107.665854	-107.665854	+838.705351	
+5.812000	+26.820000	+4.838150	+7.627244	+2141.228962	+0.000000	+107.703197	-107.703198	+838.366035	
+5.814000	+26.820000	+4.839918	+7.628007	+2141.321227	+0.000000	+107.740309	-107.740309	+838.066952	
+5.816000	+26.820000	+4.841641	+7.627261	+2141.444916	+0.000000	+107.777165	-107.777165	+837.759964	
+5.818000	+26.820000	+4.843364	+7.627548	+2141.587046	+0.000000	+107.813765	-107.813765	+837.445546	
+5.820000	+26.820000	+4.845288	+7.626915	+2141.751882	+0.000000	+107.850088	-107.850088	+837.123401	
+5.822000	+26.820000	+4.847470	+7.627164	+2141.922559	+0.000000	+107.886132	-107.886132	+836.799960	
+5.824000	+26.820000	+4.850053	+7.625809	+2142.105181	+0.000000	+107.921895	-107.921892	+836.487509	
+5.826000	+26.820000	+4.853090	+7.623850	+2142.288585	+0.000000	+107.957344	-107.957344	+836.126860	
+5.828000	+26.820000	+4.856542	+7.621317	+2142.468314	+0.000000	+107.992528	-107.992528	+835.824893	
+5.830000	+26.820000	+4.860360	+7.617857	+2142.642840	+0.000000	+108.027438	-108.027440	+835.508033	
+5.832000	+26.820000	+4.864460	+7.613765	+2142.806141	+0.000000	+108.062089	-108.062089	+835.203389	
+5.834000	+26.820000	+4.868801	+7.608976	+2142.954659	+0.000000	+108.096493	-108.096492	+834.905506	
+5.836000	+26.820000	+4.873245	+7.604307	+2143.078884	+0.000000	+108.130667	-108.130667	+834.622783	
+5.838000	+26.820000	+4.877737	+7.598882	+2143.181601	+0.000000	+108.164623	-108.164623	+834.347012	
+5.840000	+26.820000	+4.882179	+7.593430	+2143.256855	+0.000000	+108.198374	-108.198374	+834.075867	
+5.842000	+26.820000	+4.886408	+7.588443	+2143.305980	+0.000000	+108.231961	-108.231960	+833.847323	
+5.844000	+26.820000	+4.890322	+7.583545	+2143.337302	+0.000000	+108.265377	-108.265377	+833.604357	
+5.846000	+26.820000	+4.893809	+7.579575	+2143.354977	+0.000000	+108.298662	-108.298659	+833.401470	
+5.848000	+26.820000	+4.896855	+7.576162	+2143.369965	+0.000000	+108.331825	-108.331819	+833.210901	
+5.850000	+26.820000	+4.899500	+7.573740	+2143.387642	+0.000000	+108.364771	-108.364779	+832.904327	
+5.852000	+26.820000	+4.901788	+7.572080	+2143.414303	+0.000000	+108.397650	-108.397650	+832.783217	
+5.854000	+26.820000	+4.903809	+7.570733	+2143.456100	+0.000000	+108.430405	-108.430377	+832.599806	
+5.856000	+26.820000	+4.905659	+7.569811	+2143.521406	+0.000000	+108.462735	-108.462735	+832.059496	
+5.858000	+26.820000	+4.907396	+7.569560	+2143.603738	+0.000000	+108.495067	-108.495069	+832.045157	
+5.860000	+26.820000	+4.909129	+7.569202	+2143.713080	+0.000000	+108.527133	-108.527135	+831.715411	
+5.862000	+26.820000	+4.910969	+7.568830	+2143.843854	+0.000000	+108.558996	-108.558997	+831.469161	
+5.864000	+26.820000	+4.913097	+7.567725	+2143.994750	+0.000000	+108.590611	-108.590611	+831.175579	
